ID;Bezeichnung;WKN;secu;ISIN;Branche;Sektor;Indizes;WP_Art;Veraenderung_zum_Vortag_€;Veraenderung_zum_Vortag_%;link_Hauptseite;link_Chart;link_Kurshistorie;link_Analysten;link_GuV;Boerse_ID;;;;
230661;Brookfield Corporation;A3D3EV;;US7045511000;Kraftwerkskohle;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Brookfield-aktie;;https://www.ariva.de/Brookfield-aktie/Kurse/historische-kurse
230662;KKR & Co;A2LQV6;;US63900P6088;Kraftwerkskohle;Energie;;;0;0;;;;;;6;;https://www.ariva.de/KKR-aktie;;https://www.ariva.de/KKR-aktie/Kurse/historische-kurse
230663;Manulife Financial Corp.;926517;;US03940R1077;Kokskohle;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Manulife-aktie;;https://www.ariva.de/Manulife-aktie/Kurse/historische-kurse
230664;Poste Italiane S.p.A.;A14V64;;US0207641061;Kokskohle;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Poste-aktie;;https://www.ariva.de/Poste-aktie/Kurse/historische-kurse
230665;Nolato AB;901432;;US93627C1018;Kokskohle;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Nolato-aktie;;https://www.ariva.de/Nolato-aktie/Kurse/historische-kurse
230666;Schouw & Co. AS;882803;;PLJSW0000015;Kokskohle;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Schouw-aktie;;https://www.ariva.de/Schouw-aktie/Kurse/historische-kurse
230667;WSP Global Inc.;A1XBPS;;FR0010451203;Elektronik & Computer-Vertrieb;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/WSP-aktie;;https://www.ariva.de/WSP-aktie/Kurse/historische-kurse
230668;Coats Group PLC;A1JA3L;;DK0010244508;Seeschifffahrt;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Coats-aktie;;https://www.ariva.de/Coats-aktie/Kurse/historische-kurse
230669;Chargeurs S.A.;901535;;NO0010571680;Seeschifffahrt;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Chargeurs-aktie;;https://www.ariva.de/Chargeurs-aktie/Kurse/historische-kurse
230670;Franco-Nevada Corp.;A0M8PX;;US0846701086;Versicherung - Diversifizierte;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Franco-Nevada-aktie;;https://www.ariva.de/Franco-Nevada-aktie/Kurse/historische-kurse
230671;Agnico Eagle Mines Ltd.;860325;;AT00000VIE62;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Agnico-aktie;;https://www.ariva.de/Agnico-aktie/Kurse/historische-kurse
230672;Wheaton Precious Metals Corp.;A2DRBP;;FR0010340141;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Wheaton-aktie;;https://www.ariva.de/Wheaton-aktie/Kurse/historische-kurse
230673;Lagercrantz Group AB;A2QEJ6;;CH0319416936;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Lagercrantz-aktie;;https://www.ariva.de/Lagercrantz-aktie/Kurse/historische-kurse
230674;Bunge Ltd.;762269;;DK0010201102;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Bunge-aktie;;https://www.ariva.de/Bunge-aktie/Kurse/historische-kurse
230675;Mowi ASA;924848;;CA7800871021;Banken - diversifiziert;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Mowi-aktie;;https://www.ariva.de/Mowi-aktie/Kurse/historische-kurse
230676;Salmar ASA;A0MR2G;;CH0012138605;Personalvermittlung und Personaldienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Salmar-aktie;;https://www.ariva.de/Salmar-aktie/Kurse/historische-kurse
230677;Volvo (A);871229;;US22266M1045;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Volvo-aktie;;https://www.ariva.de/Volvo-aktie/Kurse/historische-kurse
230678;Amplifon S.p.A.;A0JMJX;;US86333M1080;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Amplifon-aktie;;https://www.ariva.de/Amplifon-aktie/Kurse/historische-kurse
230679;TFI International Inc.;A2DJ2Q;;SE0000171886;Holz Produktion;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/TFI-aktie;;https://www.ariva.de/TFI-aktie/Kurse/historische-kurse
230680;Knight-Swift Transp. Hldgs Inc;A2DW9M;;CA9528451052;Holz Produktion;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Knight-Swift-aktie;;https://www.ariva.de/Knight-Swift-aktie/Kurse/historische-kurse
230681;Forestar Group Inc.;A2H5CR;;CA85853F1053;Holz Produktion;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Forestar-aktie;;https://www.ariva.de/Forestar-aktie/Kurse/historische-kurse
230682;CTP NV;A2QRMW;;CA45823T1066;Sach- und Unfallversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/CTP-aktie;;https://www.ariva.de/CTP-aktie/Kurse/historische-kurse
230683;Atrium Ljungberg AB;533995;;US1858991011;Stahl;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Atrium-aktie;;https://www.ariva.de/Atrium-aktie/Kurse/historische-kurse
230684;Dom Development S.A.;A0LC5S;;US09260D1072;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Dom-aktie;;https://www.ariva.de/Dom-aktie/Kurse/historische-kurse
230685;Securitas AB;883870;;SE0015811955;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Securitas-aktie;;https://www.ariva.de/Securitas-aktie/Kurse/historische-kurse
230686;Assa-Abloy AB;A14TVM;;CA11271J1075;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Assa-Abloy-aktie;;https://www.ariva.de/Assa-Abloy-aktie/Kurse/historische-kurse
230687;ADT Inc.;A2JBN6;;US48251W1045;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/ADT-aktie;;https://www.ariva.de/ADT-aktie/Kurse/historische-kurse
230688;Polaris Media ASA;A0RK0Z;;CA56501R1064;Lebensversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Polaris-aktie;;https://www.ariva.de/Polaris-aktie/Kurse/historische-kurse
230689;Schibsted ASA;884432;;IT0003796171;Konglomerate;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Schibsted-aktie;;https://www.ariva.de/Schibsted-aktie/Kurse/historische-kurse
230690;ME Group International Plc;854667;;SE0015962477;Konglomerate;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/ME-aktie;;https://www.ariva.de/ME-aktie/Kurse/historische-kurse
230691;TechnipFMC PLC;A2DJQK;;DK0010253921;Konglomerate;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/TechnipFMC-aktie;;https://www.ariva.de/TechnipFMC-aktie/Kurse/historische-kurse
230692;Saipem SpA;A3DN68;;CA92938W2022;Ingenieurwesen und Bau;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Saipem-aktie;;https://www.ariva.de/Saipem-aktie/Kurse/historische-kurse
230693;Fidelity National Finl Inc.;A1166U;;GB00B4YZN328;Textilherstellung;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Fidelity-aktie;;https://www.ariva.de/Fidelity-aktie/Kurse/historische-kurse
230694;Annaly Capital Management;A3DUCY;;FR0000130692;Textilherstellung;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Annaly-aktie;;https://www.ariva.de/Annaly-aktie/Kurse/historische-kurse
230695;Rithm Capital Corporation;A12DW2;;CA3518581051;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Rithm-aktie;;https://www.ariva.de/Rithm-aktie/Kurse/historische-kurse
230696;Blackstone Mortgage Trust Inc.;A1T90Y;;CA0084741085;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Blackstone-aktie;;https://www.ariva.de/Blackstone-aktie/Kurse/historische-kurse
230697;Neste OYJ;A0D9U6;;CA9628791027;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Neste-aktie;;https://www.ariva.de/Neste-aktie/Kurse/historische-kurse
230698;Capital Power Corp.;A0RP0Y;;SE0014990966;Elektronische Bauelemente;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Capital-aktie;;https://www.ariva.de/Capital-aktie/Kurse/historische-kurse
230699;Thomson Reuters Corp;A3EETN;;BMG169621056;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Thomson-aktie;;https://www.ariva.de/Thomson-aktie/Kurse/historische-kurse
230700;Kuehne + Nagel International AG;A0JLZL;;NO0003054108;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Kuehne-aktie;;https://www.ariva.de/Kuehne-aktie/Kurse/historische-kurse
230701;SKF AB;852608;;NO0010310956;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/SKF-aktie;;https://www.ariva.de/SKF-aktie/Kurse/historische-kurse
230702;Philip Morris CR AS;887834;;SE0000115420;Farm & Schwere Baumaschinen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Philip-aktie;;https://www.ariva.de/Philip-aktie/Kurse/historische-kurse
230703;Selective Insurance Group Inc.;866421;;IT0004056880;Medizinischer Vertrieb;Gesundheitswesen;;;0;0;;;;;;6;;https://www.ariva.de/Selective-aktie;;https://www.ariva.de/Selective-aktie/Kurse/historische-kurse
230704;Norsk Hydro ASA;851908;;CA87241L1094;Spedition;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Norsk-aktie;;https://www.ariva.de/Norsk-aktie/Kurse/historische-kurse
230705;Alcoa Corp.;A2ASZ7;;US4990491049;Spedition;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Alcoa-aktie;;https://www.ariva.de/Alcoa-aktie/Kurse/historische-kurse
230706;Constellium SE;A2PWZL;;US3462321015;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Constellium-aktie;;https://www.ariva.de/Constellium-aktie/Kurse/historische-kurse
230707;Grupa Kety S.A.;898447;;NL00150006R6;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Grupa-aktie;;https://www.ariva.de/Grupa-aktie/Kurse/historische-kurse
230708;Foncière des Murs S.C.A.;798307;;SE0000191827;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Foncière-aktie;;https://www.ariva.de/Foncière-aktie/Kurse/historische-kurse
230709;JDC Group AG;A0B9N3;;PLDMDVL00012;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/JDC-aktie;;https://www.ariva.de/JDC-aktie/Kurse/historische-kurse
230710;ACCOR S.A.;860206;;SE0000163594;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/ACCOR-aktie;;https://www.ariva.de/ACCOR-aktie/Kurse/historische-kurse
230711;Performance Food Group Co.;A140K1;;SE0007100581;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Performance-aktie;;https://www.ariva.de/Performance-aktie/Kurse/historische-kurse
230712;First Quantum Minerals Ltd.;904604;;US00090Q1031;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/First-aktie;;https://www.ariva.de/First-aktie/Kurse/historische-kurse
230713;Weston Ltd., George;852885;;NO0010466022;Verlag;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Weston-aktie;;https://www.ariva.de/Weston-aktie/Kurse/historische-kurse
230714;YETI Holdings Inc;A2N7XR;;NO0003028904;Verlag;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/YETI-aktie;;https://www.ariva.de/YETI-aktie/Kurse/historische-kurse
230715;Colas S.A.;853381;;GB0008481250;Geschäftsausstattung & Zubehör;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Colas-aktie;;https://www.ariva.de/Colas-aktie/Kurse/historische-kurse
230716;Teck Resources Ltd.;858265;;GB00BDSFG982;Öl und Gasanlagen und Dienstleistungen;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Teck-aktie;;https://www.ariva.de/Teck-aktie/Kurse/historische-kurse
230717;Ericsson (Telefon L.M.Ericsson;850001;;IT0005495657;Öl und Gasanlagen und Dienstleistungen;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Ericsson-aktie;;https://www.ariva.de/Ericsson-aktie/Kurse/historische-kurse
230718;Umicore S.A.;A2H5A3;;US31620R3030;Spezialversicherungen;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Umicore-aktie;;https://www.ariva.de/Umicore-aktie/Kurse/historische-kurse
230719;Haleon PLC;A3DNZQ;;;Metallerzeugung;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Haleon-aktie;;https://www.ariva.de/Haleon-aktie/Kurse/historische-kurse
230720;Allegro.eu Registered Shares ZY -,01;A2QEGF;;US0357108390;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Allegro.eu-aktie;;https://www.ariva.de/Allegro.eu-aktie/Kurse/historische-kurse
230721;Coupang;A2QQZ2;;US64828T2015;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;#WERT!;;#WERT!
230722;AerCap Holdings N.V.;A0LFB3;;US09257W1009;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/AerCap-aktie;;https://www.ariva.de/AerCap-aktie/Kurse/historische-kurse
230723;UNIVERSAL MUSIC GROUP EO1;A3C291;;FI0009013296;Öl und Gas - Raffination und Vermarktung;Energie;;;0;0;;;;;;6;;https://www.ariva.de/UNIVERSAL-aktie;;https://www.ariva.de/UNIVERSAL-aktie/Kurse/historische-kurse
230724;Loblaw Companies Ltd.;853286;;CA14042M1023;Versorgungsunternehmen - Unabhängige Energieerzeuger;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Loblaw-aktie;;https://www.ariva.de/Loblaw-aktie/Kurse/historische-kurse
230725;Canadian National Railway Co.;897879;;CA8849038085;Spezielle Unternehmensdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Canadian-aktie;;https://www.ariva.de/Canadian-aktie/Kurse/historische-kurse
230726;Canadian Pacific Kansas City Limited;A3D9ZG;;CH0025238863;Integrierte Fracht & Logistik;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Canadian-aktie;;https://www.ariva.de/Canadian-aktie/Kurse/historische-kurse
230727;Essential Utilities Inc.;A2PZEK;;SE0000108227;Werkzeuge und Zubehör;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Essential-aktie;;https://www.ariva.de/Essential-aktie/Kurse/historische-kurse
230728;PennyMac Financial Services;A2N8PG;;CS0008418869;Tabak;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/PennyMac-aktie;;https://www.ariva.de/PennyMac-aktie/Kurse/historische-kurse
230729;OSB GROUP PLC Registered Shares LS 3,04;A2QFHP;;US8163001071;Sach- und Unfallversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/OSB-aktie;;https://www.ariva.de/OSB-aktie/Kurse/historische-kurse
230730;Chocoladef. Lindt & Sprüngli;859568;;NO0005052605;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Chocoladef.-aktie;;https://www.ariva.de/Chocoladef.-aktie/Kurse/historische-kurse
230731;Barry Callebaut AG;914661;;US0138721065;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Barry-aktie;;https://www.ariva.de/Barry-aktie/Kurse/historische-kurse
230732;Stora Enso Oyj;871004;;FR0013467479;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Stora-aktie;;https://www.ariva.de/Stora-aktie/Kurse/historische-kurse
230733;UPM Kymmene Corp.;881026;;PLKETY000011;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/UPM-aktie;;https://www.ariva.de/UPM-aktie/Kurse/historische-kurse
230734;Holmen AB;A2JK8T;;FR0000060303;REIT - Hotel und Motel;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Holmen-aktie;;https://www.ariva.de/Holmen-aktie/Kurse/historische-kurse
230735;Navigator Company S.A., The;895885;;DE000A0B9N37;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Navigator-aktie;;https://www.ariva.de/Navigator-aktie/Kurse/historische-kurse
230736;CEZ AS;887832;;FR0000120404;Unterkunft;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/CEZ-aktie;;https://www.ariva.de/CEZ-aktie/Kurse/historische-kurse
230737;Orsted A/S;A0NBLH;;US71377A1034;Speisenverteilung;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Orsted-aktie;;https://www.ariva.de/Orsted-aktie/Kurse/historische-kurse
230738;EDP Renováveis S.A.;A0Q249;;CA3359341052;Kupfer;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/EDP-aktie;;https://www.ariva.de/EDP-aktie/Kurse/historische-kurse
230739;Fiskars Oy AB;871059;;CA9611485090;Lebensmittelgeschäfte;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Fiskars-aktie;;https://www.ariva.de/Fiskars-aktie/Kurse/historische-kurse
230740;Catena AB;A0JKZH;;US98585X1046;Freizeit;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Catena-aktie;;https://www.ariva.de/Catena-aktie/Kurse/historische-kurse
230741;Fastighets AB Balder;A3DM8U;;FR0000121634;Infrastrukturbetrieb;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Fastighets-aktie;;https://www.ariva.de/Fastighets-aktie/Kurse/historische-kurse
230742;Howard Hughes Holdings Inc;A3ERKJ;;CA8787422044;Andere Industriemetalle und Bergbau;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Howard-aktie;;https://www.ariva.de/Howard-aktie/Kurse/historische-kurse
230743;TEGNA Inc.;A14VMF;;SE0000108656;Kommunikationseinrichtung;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/TEGNA-aktie;;https://www.ariva.de/TEGNA-aktie/Kurse/historische-kurse
230744;Enbridge Inc.;885427;;BE0974320526;Umweltschutz- und Behandlungskontrolle;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Enbridge-aktie;;https://www.ariva.de/Enbridge-aktie/Kurse/historische-kurse
230745;Enterprise Prods Partners L.P.;915716;;GB00BMX86B70;Arzneimittelherstellern- Spezielle und Generische;Gesundheitswesen;;;0;0;;;;;;6;;https://www.ariva.de/Enterprise-aktie;;https://www.ariva.de/Enterprise-aktie/Kurse/historische-kurse
230746;Energy Transfer L.P.;A0JJTN;;LU2237380790;Internet-Einzelhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Energy-aktie;;https://www.ariva.de/Energy-aktie/Kurse/historische-kurse
230747;VIZIO Holding Corp;A2QR0L;;US22266T1097;Internet-Einzelhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/VIZIO-aktie;;https://www.ariva.de/VIZIO-aktie/Kurse/historische-kurse
230748;MEDION AG;660500;;NL0000687663;Miet- und Leasingdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/MEDION-aktie;;https://www.ariva.de/MEDION-aktie/Kurse/historische-kurse
230749;Christian Dior SE;883123;;NL0015000IY2;Unterhaltung;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Christian-aktie;;https://www.ariva.de/Christian-aktie/Kurse/historische-kurse
230750;Heineken Holding N.V.;A0ETXG;;CA5394811015;Lebensmittelgeschäfte;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Heineken-aktie;;https://www.ariva.de/Heineken-aktie/Kurse/historische-kurse
230751;Carlsberg AS;861061;;CA1363751027;Eisenbahnen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Carlsberg-aktie;;https://www.ariva.de/Carlsberg-aktie/Kurse/historische-kurse
230752;Spirit Realty Capital Inc.;A2PAJV;;CA13646K1084;Eisenbahnen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Spirit-aktie;;https://www.ariva.de/Spirit-aktie/Kurse/historische-kurse
230753;High Tide Inc;A2PBPS;;US29670G1022;Versorgungsunternehmen - Geregelte Wasser;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/High-aktie;;https://www.ariva.de/High-aktie/Kurse/historische-kurse
230754;Solvay S.A.;856200;;US70932M1071;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Solvay-aktie;;https://www.ariva.de/Solvay-aktie/Kurse/historische-kurse
230755;NexGen Energy Ltd.;A1WZPW;;GB00BLDRH360;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/NexGen-aktie;;https://www.ariva.de/NexGen-aktie/Kurse/historische-kurse
230756;Cameco Corp.;882017;;CH0010570759;Konditoren;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Cameco-aktie;;https://www.ariva.de/Cameco-aktie/Kurse/historische-kurse
230757;Denison Mines Corp.;A0LFYS;;CH0009002962;Konditoren;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Denison-aktie;;https://www.ariva.de/Denison-aktie/Kurse/historische-kurse
230758;Yellow Cake PLC;A2JEX5;;FI0009005961;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Yellow-aktie;;https://www.ariva.de/Yellow-aktie/Kurse/historische-kurse
230759;Triple Flag Precious Metals Corp;A2PYB1;;FI0009005987;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Triple-aktie;;https://www.ariva.de/Triple-aktie/Kurse/historische-kurse
230760;China Gold Intl Res Corp. Ltd.;A1C1KW;;SE0011090000;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/China-aktie;;https://www.ariva.de/China-aktie/Kurse/historische-kurse
230761;Jerónimo Martins, SGPS, S.A.;878605;;PTPTI0AM0006;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Jerónimo-aktie;;https://www.ariva.de/Jerónimo-aktie/Kurse/historische-kurse
230762;Alimentation Couche-Tard;A3DSL8;;CZ0005112300;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Alimentation-aktie;;https://www.ariva.de/Alimentation-aktie/Kurse/historische-kurse
230763;Waste Connections Inc.;A2AKQ7;;DK0060094928;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Waste-aktie;;https://www.ariva.de/Waste-aktie/Kurse/historische-kurse
230764;Gecina S.A.;A0BLMY;;ES0127797019;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Gecina-aktie;;https://www.ariva.de/Gecina-aktie/Kurse/historische-kurse
230765;GFL Environmental Inc.;A2PUD4;;FI0009000400;Einzelhandel mit  Heimwerkerbedarf;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/GFL-aktie;;https://www.ariva.de/GFL-aktie/Kurse/historische-kurse
230766;Storebrand ASA;867218;;SE0001664707;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Storebrand-aktie;;https://www.ariva.de/Storebrand-aktie/Kurse/historische-kurse
230767;MANDATUM OYJ;A3EWDL;;SE0017832488;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/MANDATUM-aktie;;https://www.ariva.de/MANDATUM-aktie/Kurse/historische-kurse
230768;H & M Hennes & Mauritz AB;872318;;US44267T1025;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/H-aktie;;https://www.ariva.de/H-aktie/Kurse/historische-kurse
230769;Moncler S.p.A.;A1W66W;;US87901J1051;Übertragungen;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Moncler-aktie;;https://www.ariva.de/Moncler-aktie/Kurse/historische-kurse
230770;LPP S.A.;121065;;CA29250N1050;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/LPP-aktie;;https://www.ariva.de/LPP-aktie/Kurse/historische-kurse
230771;Games Workshop Group PLC;900512;;US2937921078;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Games-aktie;;https://www.ariva.de/Games-aktie/Kurse/historische-kurse
